source	target	depth
ashraf abdullah ahsy	united states war crimes	4
taxi to the dark side	standard operating procedure (film)	4
taxi to the dark side	torturing democracy	4
taxi to the dark side	jan baz	4
taxi to the dark side	mohammed al-qahtani	4
taxi to the dark side	ibn al-shaykh al-libi	4
taxi to the dark side	abu ghraib torture and prisoner abuse	4
taxi to the dark side	extraordinary rendition by the united states	4
taxi to the dark side	christopher beiring	4
taxi to the dark side	canadian afghan detainee abuse scandal	4
taxi to the dark side	bagram torture and prisoner abuse	4
the dark side (book)	enhanced interrogation techniques	4
the dark side (book)	torture memos	4
the dark side (book)	abu ghraib torture and prisoner abuse	4
the dark side (book)	extraordinary rendition	4
the dark side (book)	ghost detainee	4
stanford prison experiment	person-situation debate	4
stanford prison experiment	trier social stress test	4
stanford prison experiment	unethical human experimentation in the united states	4
stanford prison experiment	eichmann in jerusalem: a report on the banality of evil	4
stanford prison experiment	milgram experiment	4
stanford prison experiment	the third wave (experiment)	4
stanford prison experiment	project mkultra	4
human rights in post-invasion iraq	prisoner abuse	4
human rights in post-invasion iraq	second battle of fallujah	4
human rights in post-invasion iraq	human rights in pre-saddam iraq	4
human rights in post-invasion iraq	human rights in saddam hussein's iraq	4
human rights in post-invasion iraq	2003 invasion of iraq	4
human rights in post-invasion iraq	abu ghraib prisoner abuse	4
human rights in post-invasion iraq	human rights record of the united states	4
human rights in post-invasion iraq	country reports on human rights practices	4
human rights in post-invasion iraq	gay rights in iraq	4
human rights in post-invasion iraq	refugees of iraq	4
human rights in post-invasion iraq	sectarianism	4
human rights in post-invasion iraq	religious war	4
fob ramrod kill team	kandahar massacre	4
fob ramrod kill team	mahmudiyah killings	4
fob ramrod kill team	haditha killings	4
emad al-janabi	abu ghraib torture and prisoner abuse	4
emad al-janabi	steven stefanowicz	4
camp nama	task force 121	4
bagram torture and prisoner abuse	abu ghraib torture and prisoner abuse	4
bagram torture and prisoner abuse	abuse	4
bagram torture and prisoner abuse	canadian afghan detainee abuse scandal	4
bagram torture and prisoner abuse	command responsibility	4
bagram torture and prisoner abuse	criticism of the war on terrorism	4
bagram torture and prisoner abuse	enhanced interrogation	4
bagram torture and prisoner abuse	iraq prison abuse scandals	4
bagram torture and prisoner abuse	international public opinion on the war in afghanistan	4
bagram torture and prisoner abuse	military abuse	4
bagram torture and prisoner abuse	opposition to the war in afghanistan (2001–present)	4
bagram torture and prisoner abuse	prisoner abuse	4
bagram torture and prisoner abuse	protests against the invasion of afghanistan	4
bagram torture and prisoner abuse	qur'an desecration controversy of 2005	4
bagram torture and prisoner abuse	the salt pit	4
bagram torture and prisoner abuse	torture and the united states	4
bagram torture and prisoner abuse	use of torture since 1948	4
bagram torture and prisoner abuse	war in afghanistan (2001–present)	4
second bill of rights	united states bill of rights	4
second bill of rights	douglas v. california	4
second bill of rights	economic democracy	4
second bill of rights	four freedoms	4
second bill of rights	full employment	4
second bill of rights	goldberg v. kelly	4
second bill of rights	progressive utilization theory	4
second bill of rights	public education	4
second bill of rights	public service law of the united states	4
second bill of rights	social security (united states)	4
second bill of rights	universal health care	4
second bill of rights	vernon v bethell	4
franklin d. roosevelt	cultural depictions of franklin d. roosevelt	4
franklin d. roosevelt	august adolph gennerich	4
franklin d. roosevelt	sunshine special (automobile)	4
franklin d. roosevelt	megabyte	4
franklin d. roosevelt	ogg	4
franklin d. roosevelt	vorbis	4
franklin d. roosevelt	kilobyte	4
four freedoms	four boxes of liberty	4
four freedoms	european single market	4
four freedoms	freedom from fear: the american people in depression and war, 1929–1945	4
four freedoms	liberalism in the united states	4
four freedoms	second bill of rights	4
four freedoms	the free software definition	4
four freedoms	free software community	4
four freedoms	world war ii victory medal (united states)	4
gloria steinem	feminism in the united states	4
mary bonauto	equalitymaine	4
anthony benezet	benjamin rush	4
anthony benezet	david cooper (abolitionist)	4
susan b. anthony	susan b. anthony abortion dispute	4
susan b. anthony	timeline of women's suffrage	4
susan b. anthony	timeline of women's suffrage in the united states	4
susan b. anthony	susan b. anthony dollar	4
susan b. anthony	susan b. anthony day	4
national organization for women	feminism in the united states	4
national organization for women	national organization for women (now) woman of courage award winners	4
national organization for women	she's beautiful when she's angry	4
national organization for women	muriel fox	4
national organization for women	jacqui ceballos	4
national organization for women	rita mae brown	4
pennsylvania abolition society	abolition of slavery timeline	4
pennsylvania abolition society	anthony benezet	4
pennsylvania abolition society	john woolman	4
pennsylvania abolition society	benjamin rush	4
pennsylvania abolition society	benjamin lundy	4
pennsylvania abolition society	john greenleaf whittier	4
pennsylvania abolition society	frances harper	4
unethical human experimentation in the united states	belmont report	4
unethical human experimentation in the united states	eugenics in the united states	4
unethical human experimentation in the united states	gulf war syndrome	4
unethical human experimentation in the united states	henry cotton (doctor)	4
unethical human experimentation in the united states	human rights in the united states	4
unethical human experimentation in the united states	japanese human experimentation	4
unethical human experimentation in the united states	nazi human experimentation	4
unethical human experimentation in the united states	north korean human experimentation	4
unethical human experimentation in the united states	operation big buzz	4
unethical human experimentation in the united states	operation crossroads	4
unethical human experimentation in the united states	operation dew	4
unethical human experimentation in the united states	operation drop kick	4
unethical human experimentation in the united states	operation lac	4
unethical human experimentation in the united states	operation may day	4
unethical human experimentation in the united states	project mkultra	4
unethical human experimentation in the united states	project 112	4
unethical human experimentation in the united states	poison laboratory of the soviet secret services	4
unethical human experimentation in the united states	research involving prisoners	4
unethical human experimentation in the united states	unethical human experimentation	4
unethical human experimentation in the united states	allegations of biological warfare in the korean war	4
united states and state terrorism	targeted killing	4
united states and state terrorism	war crimes committed by the united states	4
united states and state terrorism	united states and state-sponsored terrorism	4
people's republic of china	public holidays in china	4
people's republic of china	chinas	4
